timestamp,open,high,low,close,volume
2025-01-01 21:00:00,94786.23000000,95151.15000000,94687.87000000,94978.48000000,636.81156000
2025-01-01 22:00:00,94978.48000000,94997.32000000,94685.81000000,94802.98000000,409.77402000
2025-01-01 23:00:00,94802.99000000,94952.29000000,94542.00000000,94591.79000000,436.90784000
2025-01-02 00:00:00,94591.78000000,95381.70000000,94392.00000000,95128.59000000,1181.76573000
2025-01-02 01:00:00,95128.59000000,95516.00000000,94699.69000000,94862.72000000,1143.36617000
2025-01-02 02:00:00,94862.73000000,95234.37000000,94803.03000000,95234.36000000,455.65000000
2025-01-02 03:00:00,95234.37000000,95299.24000000,94913.75000000,95010.33000000,290.28586000
2025-01-02 04:00:00,95010.34000000,96000.00000000,94984.84000000,95708.07000000,925.61919000
2025-01-02 05:00:00,95708.07000000,95800.00000000,95395.21000000,95596.48000000,702.11721000
2025-01-02 06:00:00,95596.48000000,95697.01000000,95380.04000000,95574.99000000,517.46772000
2025-01-02 07:00:00,95575.00000000,95880.00000000,95505.35000000,95822.00000000,452.62773000
2025-01-02 08:00:00,95822.01000000,96211.54000000,95640.05000000,96150.00000000,844.76163000
2025-01-02 09:00:00,96150.00000000,96799.86000000,96036.86000000,96755.51000000,976.02528000
2025-01-02 10:00:00,96755.51000000,96808.37000000,96538.77000000,96708.00000000,826.74686000
2025-01-02 11:00:00,96708.00000000,96876.38000000,96469.46000000,96732.99000000,533.66374000
2025-01-02 12:00:00,96733.00000000,96895.00000000,96609.42000000,96850.01000000,677.30510000
2025-01-02 13:00:00,96850.01000000,96988.05000000,96436.00000000,96458.17000000,903.27447000
2025-01-02 14:00:00,96458.17000000,97440.91000000,95924.60000000,97256.49000000,3007.10456000
2025-01-02 15:00:00,97256.48000000,97323.16000000,96164.78000000,96455.01000000,2007.04700000
2025-01-02 16:00:00,96455.01000000,97650.00000000,96040.04000000,97229.74000000,1725.02990000
2025-01-02 17:00:00,97229.75000000,97591.84000000,96325.44000000,96757.57000000,1272.75775000
2025-01-02 18:00:00,96757.57000000,97350.00000000,96400.00000000,97319.74000000,839.90460000
2025-01-02 19:00:00,97319.74000000,97777.00000000,97200.00000000,97317.74000000,714.40965000
2025-01-02 20:00:00,97317.74000000,97839.50000000,97300.00000000,97306.46000000,718.84680000
2025-01-02 21:00:00,97306.46000000,97355.77000000,97040.16000000,97212.68000000,394.14727000
2025-01-02 22:00:00,97212.69000000,97212.69000000,96666.66000000,96911.04000000,418.78092000
2025-01-02 23:00:00,96911.04000000,97077.78000000,96758.17000000,96984.79000000,441.78434000
2025-01-03 00:00:00,96984.79000000,97080.96000000,96796.56000000,96825.82000000,315.00973000
2025-01-03 01:00:00,96825.83000000,97000.00000000,96650.00000000,96985.47000000,342.35914000
2025-01-03 02:00:00,96985.47000000,97342.44000000,96856.98000000,96966.85000000,388.64008000
2025-01-03 03:00:00,96966.85000000,97090.91000000,96833.99000000,97062.30000000,255.74920000
2025-01-03 04:00:00,97062.30000000,97066.18000000,96766.51000000,96813.41000000,265.52213000
2025-01-03 05:00:00,96813.49000000,96860.48000000,96590.28000000,96765.34000000,316.46331000
2025-01-03 06:00:00,96765.35000000,96918.56000000,96512.00000000,96539.49000000,382.40263000
2025-01-03 07:00:00,96539.49000000,96645.83000000,96280.65000000,96304.00000000,546.86929000
2025-01-03 08:00:00,96304.00000000,96529.84000000,96100.01000000,96129.97000000,543.39121000
2025-01-03 09:00:00,96129.97000000,96702.48000000,96107.84000000,96554.32000000,527.99485000
2025-01-03 10:00:00,96554.32000000,96640.01000000,96402.82000000,96488.53000000,355.37669000
2025-01-03 11:00:00,96488.53000000,96830.00000000,96482.51000000,96757.58000000,448.41508000
2025-01-03 12:00:00,96757.57000000,96921.36000000,96666.66000000,96666.66000000,387.58240000
2025-01-03 13:00:00,96666.66000000,96839.71000000,96472.43000000,96504.79000000,630.80373000
2025-01-03 14:00:00,96504.80000000,97342.44000000,96504.79000000,97016.01000000,1390.59074000
2025-01-03 15:00:00,97016.00000000,97660.00000000,96759.12000000,97521.35000000,1587.60159000
2025-01-03 16:00:00,97521.36000000,98444.42000000,97406.54000000,97868.20000000,1899.91498000
2025-01-03 17:00:00,97868.21000000,98299.76000000,97837.63000000,98026.00000000,799.71144000
2025-01-03 18:00:00,98025.99000000,98697.86000000,98000.00000000,98527.98000000,813.64324000
2025-01-03 19:00:00,98527.97000000,98976.91000000,98491.53000000,98592.01000000,1070.42711000
2025-01-03 20:00:00,98592.02000000,98748.00000000,98300.00000000,98311.52000000,846.16971000
2025-01-03 21:00:00,98311.51000000,98419.14000000,98196.96000000,98272.70000000,507.38037000
2025-01-03 22:00:00,98272.70000000,98512.94000000,98250.00000000,98296.37000000,317.54844000
2025-01-03 23:00:00,98296.37000000,98382.19000000,98067.99000000,98174.18000000,314.26227000
2025-01-04 00:00:00,98174.17000000,98288.00000000,97887.20000000,97950.01000000,465.14321000
2025-01-04 01:00:00,97950.01000000,98095.06000000,97800.00000000,98040.00000000,292.09859000
2025-01-04 02:00:00,98040.00000000,98314.15000000,97848.48000000,98304.51000000,368.90158000
2025-01-04 03:00:00,98304.51000000,98304.51000000,98052.97000000,98200.00000000,274.68850000
2025-01-04 04:00:00,98200.01000000,98200.01000000,97862.87000000,98001.00000000,304.49957000
2025-01-04 05:00:00,98001.00000000,98196.51000000,97988.76000000,98126.21000000,249.97787000
2025-01-04 06:00:00,98126.21000000,98209.70000000,98039.91000000,98127.54000000,211.92338000
2025-01-04 07:00:00,98127.53000000,98350.04000000,98095.17000000,98271.88000000,454.46141000
2025-01-04 08:00:00,98271.87000000,98306.22000000,97905.26000000,97906.07000000,303.67578000
2025-01-04 09:00:00,97906.08000000,97980.00000000,97532.58000000,97690.37000000,671.79150000
2025-01-04 10:00:00,97690.37000000,97859.60000000,97600.00000000,97789.32000000,330.68560000
2025-01-04 11:00:00,97789.32000000,97923.07000000,97711.54000000,97889.39000000,279.11118000
2025-01-04 12:00:00,97889.40000000,98016.97000000,97800.00000000,97888.12000000,336.79692000
2025-01-04 13:00:00,97888.12000000,98068.46000000,97750.00000000,97973.05000000,463.20054000
2025-01-04 14:00:00,97973.05000000,98080.15000000,97828.38000000,98035.04000000,329.44160000
2025-01-04 15:00:00,98035.05000000,98152.02000000,97514.79000000,97657.94000000,737.78425000
2025-01-04 16:00:00,97657.95000000,97874.68000000,97549.99000000,97704.60000000,575.11901000
2025-01-04 17:00:00,97704.60000000,98049.99000000,97687.77000000,98016.26000000,251.44705000
2025-01-04 18:00:00,98016.26000000,98139.13000000,97909.85000000,97961.56000000,237.21797000
2025-01-04 19:00:00,97961.56000000,98350.00000000,97931.23000000,98166.26000000,330.48168000
2025-01-04 20:00:00,98166.26000000,98671.02000000,98166.25000000,98599.02000000,441.69473000
2025-01-04 21:00:00,98599.02000000,98778.43000000,98344.00000000,98362.43000000,536.37590000
2025-01-04 22:00:00,98362.43000000,98484.85000000,98265.91000000,98417.25000000,289.70747000
2025-01-04 23:00:00,98417.25000000,98419.14000000,98143.20000000,98220.50000000,253.83122000
2025-01-05 00:00:00,98220.51000000,98391.59000000,98154.18000000,98213.43000000,254.43352000
2025-01-05 01:00:00,98213.44000000,98322.35000000,98050.00000000,98123.53000000,237.36247000
2025-01-05 02:00:00,98123.53000000,98227.49000000,98105.41000000,98227.48000000,187.53679000
2025-01-05 03:00:00,98227.49000000,98227.49000000,98069.00000000,98187.96000000,151.23775000
2025-01-05 04:00:00,98187.97000000,98522.76000000,98187.96000000,98357.46000000,238.65677000
2025-01-05 05:00:00,98357.46000000,98500.00000000,98264.78000000,98358.98000000,212.64998000
2025-01-05 06:00:00,98358.98000000,98500.00000000,98304.82000000,98451.47000000,149.61130000
2025-01-05 07:00:00,98451.48000000,98464.84000000,98268.77000000,98268.77000000,118.31169000
2025-01-05 08:00:00,98268.77000000,98268.78000000,97777.77000000,97861.04000000,511.73930000
2025-01-05 09:00:00,97861.04000000,97943.02000000,97637.93000000,97652.20000000,341.13546000
2025-01-05 10:00:00,97652.21000000,97776.68000000,97600.00000000,97737.48000000,331.79062000
2025-01-05 11:00:00,97737.48000000,97822.16000000,97615.13000000,97641.63000000,186.71771000
2025-01-05 12:00:00,97641.62000000,97956.66000000,97569.04000000,97770.01000000,316.47526000
2025-01-05 13:00:00,97770.01000000,98018.96000000,97680.18000000,97689.96000000,281.94319000
2025-01-05 14:00:00,97689.96000000,97967.08000000,97276.79000000,97855.06000000,776.65874000
2025-01-05 15:00:00,97855.06000000,98281.89000000,97702.30000000,98028.98000000,492.23074000
2025-01-05 16:00:00,98028.98000000,98332.54000000,97937.82000000,98035.17000000,454.56381000
2025-01-05 17:00:00,98035.17000000,98078.94000000,97673.57000000,97731.08000000,358.65597000
2025-01-05 18:00:00,97731.09000000,97927.98000000,97577.46000000,97918.91000000,301.29033000
2025-01-05 19:00:00,97918.91000000,98109.00000000,97854.99000000,98079.63000000,306.85684000
2025-01-05 20:00:00,98079.64000000,98678.00000000,98024.00000000,98275.71000000,680.46167000
2025-01-05 21:00:00,98275.71000000,98522.46000000,98216.58000000,98496.52000000,327.78368000
2025-01-05 22:00:00,98496.52000000,98745.45000000,98344.00000000,98695.21000000,407.85275000
2025-01-05 23:00:00,98695.21000000,98836.85000000,98322.72000000,98363.61000000,469.68089000
2025-01-06 00:00:00,98363.61000000,98773.48000000,98190.75000000,98217.23000000,494.23065000
2025-01-06 01:00:00,98217.23000000,98816.28000000,97920.00000000,98759.43000000,567.37864000
2025-01-06 02:00:00,98759.42000000,99333.00000000,98649.97000000,98815.39000000,1613.41986000
2025-01-06 03:00:00,98815.39000000,99235.99000000,98759.55000000,99037.57000000,522.19415000
2025-01-06 04:00:00,99037.57000000,99500.88000000,99037.57000000,99466.09000000,645.50660000
2025-01-06 05:00:00,99466.09000000,99892.00000000,99400.00000000,99600.00000000,939.38016000
2025-01-06 06:00:00,99600.00000000,99763.99000000,99382.31000000,99512.21000000,803.84933000
2025-01-06 07:00:00,99512.21000000,99529.87000000,99161.14000000,99318.70000000,555.89718000
2025-01-06 08:00:00,99318.70000000,99625.69000000,99000.00000000,99043.49000000,674.33231000
2025-01-06 09:00:00,99043.49000000,99250.00000000,98942.46000000,98999.99000000,447.39111000
2025-01-06 10:00:00,99000.00000000,99057.95000000,98709.28000000,98767.96000000,525.86727000
2025-01-06 11:00:00,98767.96000000,99410.23000000,98712.00000000,99259.99000000,667.86775000
2025-01-06 12:00:00,99259.99000000,99713.13000000,99142.43000000,99157.12000000,624.14409000
2025-01-06 13:00:00,99157.12000000,99575.85000000,98909.82000000,99492.51000000,631.22473000
2025-01-06 14:00:00,99492.50000000,101295.23000000,98711.94000000,100737.03000000,3487.88537000
2025-01-06 15:00:00,100737.03000000,102468.92000000,100481.99000000,102147.95000000,3664.96939000
2025-01-06 16:00:00,102147.95000000,102480.00000000,101719.59000000,102158.67000000,2145.59016000
2025-01-06 17:00:00,102158.67000000,102158.68000000,101250.00000000,101831.95000000,1517.05213000
2025-01-06 18:00:00,101831.95000000,102053.61000000,101578.12000000,101738.80000000,834.30560000
2025-01-06 19:00:00,101738.81000000,102032.00000000,101639.60000000,101817.22000000,631.18014000
2025-01-06 20:00:00,101817.22000000,102318.50000000,101800.00000000,102127.38000000,1458.54383000
2025-01-06 21:00:00,102126.90000000,102329.98000000,101600.05000000,101611.92000000,1010.19790000
2025-01-06 22:00:00,101611.92000000,102084.13000000,101600.06000000,102011.98000000,365.15756000
2025-01-06 23:00:00,102011.98000000,102239.58000000,101896.87000000,102235.60000000,435.86784000
2025-01-07 00:00:00,102235.60000000,102724.38000000,101950.00000000,102042.46000000,980.37078000
2025-01-07 01:00:00,102042.47000000,102071.90000000,101684.95000000,101915.66000000,558.30589000
2025-01-07 02:00:00,101915.66000000,102018.98000000,101651.67000000,101677.66000000,392.40922000
2025-01-07 03:00:00,101677.66000000,101818.19000000,101512.91000000,101708.08000000,426.32949000
2025-01-07 04:00:00,101708.09000000,101925.77000000,101667.01000000,101667.02000000,289.09956000
2025-01-07 05:00:00,101667.02000000,101786.07000000,101582.79000000,101743.47000000,341.58829000
2025-01-07 06:00:00,101743.47000000,101894.47000000,101648.56000000,101820.53000000,336.00222000
2025-01-07 07:00:00,101820.53000000,102015.01000000,101640.47000000,101664.81000000,526.07792000
2025-01-07 08:00:00,101664.81000000,101995.64000000,101618.04000000,101905.08000000,455.62174000
2025-01-07 09:00:00,101905.08000000,101914.11000000,101632.06000000,101723.19000000,490.40273000
2025-01-07 10:00:00,101723.18000000,101723.19000000,101379.45000000,101406.78000000,716.36897000
2025-01-07 11:00:00,101406.78000000,101453.00000000,100472.45000000,100830.86000000,1572.48188000
2025-01-07 12:00:00,100830.86000000,100956.99000000,100628.43000000,100750.89000000,725.09465000
2025-01-07 13:00:00,100750.88000000,100960.06000000,100615.63000000,100636.80000000,744.04629000
2025-01-07 14:00:00,100636.80000000,100862.91000000,99732.00000000,99979.69000000,2490.75719000
2025-01-07 15:00:00,99979.69000000,100142.99000000,97153.50000000,97952.26000000,8692.12932000
2025-01-07 16:00:00,97952.26000000,98347.81000000,97586.41000000,97733.58000000,2402.78330000
2025-01-07 17:00:00,97733.58000000,97806.03000000,96577.00000000,97277.31000000,2384.90474000
2025-01-07 18:00:00,97277.32000000,97541.60000000,96600.00000000,96750.86000000,1551.15869000
2025-01-07 19:00:00,96750.86000000,97200.01000000,96323.67000000,96451.98000000,1482.07032000
2025-01-07 20:00:00,96451.99000000,96870.52000000,96181.81000000,96533.35000000,1820.47033000
2025-01-07 21:00:00,96533.34000000,97094.19000000,96400.00000000,96501.22000000,1161.95008000
2025-01-07 22:00:00,96501.23000000,97220.76000000,96412.00000000,97164.00000000,708.70971000
2025-01-07 23:00:00,97163.99000000,97169.65000000,96800.80000000,96954.61000000,810.74206000
2025-01-08 00:00:00,96954.60000000,97268.65000000,96707.77000000,97268.49000000,817.82250000
2025-01-08 01:00:00,97268.49000000,97268.50000000,96608.14000000,96907.15000000,751.04704000
2025-01-08 02:00:00,96907.16000000,97181.82000000,96778.57000000,96878.14000000,677.26436000
2025-01-08 03:00:00,96878.14000000,96878.14000000,96216.83000000,96525.20000000,1257.71877000
2025-01-08 04:00:00,96525.20000000,96634.58000000,96057.48000000,96274.81000000,1105.11271000
2025-01-08 05:00:00,96274.80000000,96654.61000000,96102.94000000,96492.01000000,705.86066000
2025-01-08 06:00:00,96492.01000000,96636.37000000,95259.30000000,95284.31000000,1870.78889000
2025-01-08 07:00:00,95284.31000000,95815.52000000,95250.76000000,95657.09000000,1326.50987000
2025-01-08 08:00:00,95657.09000000,96132.47000000,95528.56000000,95945.99000000,917.59892000
2025-01-08 09:00:00,95946.00000000,96098.10000000,95412.00000000,95432.82000000,613.22404000
2025-01-08 10:00:00,95432.83000000,96000.00000000,95432.43000000,95961.02000000,713.60141000
2025-01-08 11:00:00,95961.03000000,96052.00000000,94543.86000000,95134.92000000,1835.63994000
2025-01-08 12:00:00,95134.92000000,95376.56000000,94852.23000000,94888.01000000,1048.36101000
2025-01-08 13:00:00,94888.01000000,95679.69000000,94888.00000000,95384.00000000,1277.78686000
2025-01-08 14:00:00,95384.01000000,95865.71000000,94888.88000000,95288.01000000,2131.52699000
2025-01-08 15:00:00,95288.00000000,96079.32000000,94624.43000000,95493.77000000,3066.43677000
2025-01-08 16:00:00,95493.77000000,95555.25000000,94556.21000000,94787.87000000,1545.18588000
2025-01-08 17:00:00,94787.87000000,94847.99000000,92500.90000000,94030.82000000,5296.00136000
2025-01-08 18:00:00,94030.81000000,95106.33000000,93753.99000000,94242.61000000,2090.92444000
2025-01-08 19:00:00,94242.62000000,94859.54000000,94053.82000000,94243.89000000,1331.27114000
2025-01-08 20:00:00,94243.89000000,94404.00000000,93755.48000000,93980.00000000,1050.42711000
2025-01-08 21:00:00,93982.01000000,94596.00000000,93600.00000000,94468.97000000,953.60770000
2025-01-08 22:00:00,94468.97000000,95290.99000000,94460.86000000,95290.93000000,743.64746000
2025-01-08 23:00:00,95290.93000000,95310.94000000,94900.00000000,95060.61000000,577.31311000
2025-01-09 00:00:00,95060.61000000,95150.00000000,94809.07000000,95135.30000000,552.16219000
2025-01-09 01:00:00,95135.30000000,95382.32000000,94966.66000000,94983.82000000,596.76178000
2025-01-09 02:00:00,94983.82000000,95030.31000000,93422.89000000,94776.99000000,3219.21675000
2025-01-09 03:00:00,94777.00000000,94800.69000000,94017.93000000,94027.90000000,1051.54436000
2025-01-09 04:00:00,94027.91000000,94487.74000000,93796.99000000,94424.24000000,686.14805000
2025-01-09 05:00:00,94424.24000000,94566.64000000,94280.65000000,94472.58000000,347.93364000
2025-01-09 06:00:00,94472.59000000,94618.63000000,94048.07000000,94095.03000000,515.64221000
2025-01-09 07:00:00,94095.04000000,94299.22000000,93186.38000000,93221.59000000,1274.59624000
2025-01-09 08:00:00,93221.59000000,93400.98000000,92750.00000000,93030.87000000,1897.18886000
2025-01-09 09:00:00,93030.88000000,93787.75000000,92970.96000000,93516.62000000,1012.10325000
2025-01-09 10:00:00,93516.63000000,93660.00000000,93016.55000000,93462.43000000,958.29861000
2025-01-09 11:00:00,93462.43000000,93877.46000000,93224.00000000,93465.23000000,706.79590000
2025-01-09 12:00:00,93465.23000000,93696.97000000,93155.25000000,93421.94000000,710.38168000
2025-01-09 13:00:00,93421.94000000,93486.19000000,91900.12000000,91986.42000000,3474.43560000
2025-01-09 14:00:00,91986.41000000,92900.00000000,91800.00000000,92863.80000000,2363.05968000
2025-01-09 15:00:00,92863.81000000,94588.23000000,92671.67000000,94244.02000000,2560.47367000
2025-01-09 16:00:00,94244.02000000,94685.25000000,93846.15000000,94250.95000000,1597.06769000
2025-01-09 17:00:00,94250.96000000,94293.96000000,92325.00000000,92693.11000000,1927.98124000
2025-01-09 18:00:00,92693.11000000,93239.51000000,92403.77000000,93020.11000000,1440.41777000
2025-01-09 19:00:00,93020.10000000,93291.96000000,91900.01000000,91909.59000000,1659.19728000
2025-01-09 20:00:00,91909.59000000,92371.32000000,91203.67000000,91903.22000000,2948.09971000
2025-01-09 21:00:00,91903.21000000,92497.66000000,91781.09000000,92108.84000000,1113.80054000
2025-01-09 22:00:00,92108.84000000,92720.67000000,91624.00000000,92456.32000000,1126.88174000
2025-01-09 23:00:00,92456.32000000,92689.38000000,92034.55000000,92552.49000000,804.64841000
2025-01-10 00:00:00,92552.49000000,92850.00000000,92431.73000000,92775.84000000,765.60662000
2025-01-10 01:00:00,92775.85000000,93159.16000000,92590.33000000,93102.52000000,646.50474000
2025-01-10 02:00:00,93102.52000000,93726.87000000,93033.50000000,93364.36000000,910.05796000
2025-01-10 03:00:00,93364.36000000,93727.83000000,93312.58000000,93696.13000000,605.87134000
2025-01-10 04:00:00,93696.13000000,93908.85000000,93500.00000000,93837.69000000,539.73949000
2025-01-10 05:00:00,93837.69000000,94250.07000000,93642.85000000,93956.83000000,803.65233000
2025-01-10 06:00:00,93956.83000000,94319.00000000,93733.83000000,94252.83000000,883.82544000
2025-01-10 07:00:00,94252.83000000,95000.00000000,94070.00000000,94492.63000000,1375.06652000
2025-01-10 08:00:00,94492.62000000,94766.12000000,94388.50000000,94680.01000000,786.92644000
2025-01-10 09:00:00,94680.00000000,95000.55000000,94582.03000000,94793.08000000,750.72307000
2025-01-10 10:00:00,94793.07000000,95293.40000000,94757.57000000,95215.73000000,599.33683000
2025-01-10 11:00:00,95215.73000000,95267.16000000,94600.49000000,95073.95000000,709.58099000
2025-01-10 12:00:00,95073.95000000,95117.26000000,94702.49000000,95023.44000000,585.68189000
2025-01-10 13:00:00,95023.44000000,95046.00000000,92715.85000000,93557.23000000,4436.60731000
2025-01-10 14:00:00,93557.23000000,94680.76000000,93379.93000000,94115.63000000,3037.58710000
2025-01-10 15:00:00,94115.62000000,94524.00000000,92206.02000000,93730.92000000,3948.23271000
2025-01-10 16:00:00,93730.93000000,94062.94000000,93177.40000000,93645.05000000,2166.94210000
2025-01-10 17:00:00,93645.06000000,95836.00000000,93318.07000000,95793.05000000,2615.68539000
2025-01-10 18:00:00,95793.04000000,95793.04000000,94581.87000000,94861.62000000,1989.46965000
2025-01-10 19:00:00,94861.62000000,95386.74000000,94373.85000000,95327.06000000,1188.49425000
2025-01-10 20:00:00,95327.07000000,95442.15000000,94586.02000000,94672.05000000,1050.74200000
2025-01-10 21:00:00,94669.06000000,94923.05000000,94603.72000000,94613.26000000,443.76148000
2025-01-10 22:00:00,94613.26000000,94955.54000000,94586.03000000,94767.70000000,342.72272000
2025-01-10 23:00:00,94767.69000000,94894.81000000,94657.39000000,94726.11000000,300.04587000
2025-01-11 00:00:00,94726.10000000,94746.37000000,94360.65000000,94600.69000000,360.16333000
2025-01-11 01:00:00,94600.70000000,94696.97000000,94214.38000000,94424.26000000,335.79125000
2025-01-11 02:00:00,94424.26000000,94495.90000000,94180.00000000,94424.24000000,304.40657000
2025-01-11 03:00:00,94424.24000000,94429.84000000,94106.49000000,94206.95000000,275.47256000
2025-01-11 04:00:00,94206.96000000,94316.09000000,93831.73000000,94063.29000000,409.40458000
2025-01-11 05:00:00,94063.29000000,94381.08000000,94013.51000000,94366.69000000,235.14105000
2025-01-11 06:00:00,94366.70000000,94441.87000000,94216.25000000,94216.25000000,150.60139000
2025-01-11 07:00:00,94216.26000000,94333.34000000,94151.51000000,94246.36000000,194.41264000
2025-01-11 08:00:00,94246.36000000,94408.34000000,94031.22000000,94074.79000000,226.92498000
2025-01-11 09:00:00,94074.80000000,94329.80000000,94044.82000000,94329.45000000,197.65314000
2025-01-11 10:00:00,94329.46000000,94528.27000000,94300.01000000,94488.86000000,271.33726000
2025-01-11 11:00:00,94488.87000000,94791.67000000,94455.04000000,94625.65000000,313.77601000
2025-01-11 12:00:00,94625.66000000,94655.20000000,94528.01000000,94550.01000000,194.65011000
2025-01-11 13:00:00,94550.00000000,94606.11000000,94342.63000000,94400.01000000,233.44386000
2025-01-11 14:00:00,94400.01000000,94638.44000000,94307.25000000,94620.00000000,278.58075000
2025-01-11 15:00:00,94620.00000000,94647.05000000,94377.57000000,94410.26000000,185.10489000
2025-01-11 16:00:00,94410.26000000,94708.12000000,94312.56000000,94448.14000000,278.46964000
2025-01-11 17:00:00,94448.14000000,94448.14000000,93984.55000000,94151.52000000,422.01065000
2025-01-11 18:00:00,94151.51000000,94306.62000000,94121.00000000,94275.79000000,171.50586000
2025-01-11 19:00:00,94275.79000000,94327.40000000,94084.64000000,94249.26000000,144.36313000
2025-01-11 20:00:00,94249.27000000,94668.31000000,94200.89000000,94586.11000000,282.09991000
2025-01-11 21:00:00,94586.12000000,95050.94000000,94575.75000000,94940.76000000,818.05763000
2025-01-11 22:00:00,94940.75000000,95005.00000000,94561.00000000,94593.80000000,532.69589000
2025-01-11 23:00:00,94593.80000000,94753.37000000,94541.66000000,94599.99000000,231.83722000
2025-01-12 00:00:00,94599.99000000,94655.22000000,94422.13000000,94452.07000000,320.75584000
2025-01-12 01:00:00,94452.08000000,94589.46000000,94296.99000000,94580.00000000,300.67295000
2025-01-12 02:00:00,94580.00000000,94670.00000000,94480.58000000,94625.25000000,152.15196000
2025-01-12 03:00:00,94625.25000000,94699.00000000,94418.56000000,94622.40000000,210.90464000
2025-01-12 04:00:00,94622.40000000,94650.00000000,94500.00000000,94587.99000000,132.27266000
2025-01-12 05:00:00,94587.99000000,94627.80000000,94500.00000000,94571.43000000,92.53877000
2025-01-12 06:00:00,94571.43000000,94616.00000000,94357.14000000,94381.78000000,163.50382000
2025-01-12 07:00:00,94381.78000000,94441.42000000,94274.01000000,94323.85000000,166.86151000
2025-01-12 08:00:00,94323.85000000,94393.57000000,94109.00000000,94170.01000000,255.91064000
2025-01-12 09:00:00,94170.01000000,94222.41000000,93711.19000000,93906.22000000,541.72205000
2025-01-12 10:00:00,93906.21000000,94056.04000000,93836.51000000,94015.16000000,438.14049000
2025-01-12 11:00:00,94015.17000000,94348.64000000,94015.16000000,94255.10000000,306.54770000
2025-01-12 12:00:00,94255.10000000,94600.00000000,94173.48000000,94328.20000000,414.09702000
2025-01-12 13:00:00,94328.21000000,94730.04000000,94303.03000000,94663.78000000,602.30540000
2025-01-12 14:00:00,94663.77000000,94994.49000000,94663.77000000,94811.00000000,444.18254000
2025-01-12 15:00:00,94811.00000000,95450.10000000,94675.54000000,95071.90000000,667.55246000
2025-01-12 16:00:00,95071.91000000,95131.05000000,94791.43000000,95046.76000000,269.91850000
2025-01-12 17:00:00,95046.76000000,95271.56000000,94984.36000000,95139.45000000,320.98582000
2025-01-12 18:00:00,95139.46000000,95314.12000000,94916.00000000,94992.64000000,222.20274000
2025-01-12 19:00:00,94992.65000000,95055.93000000,94578.54000000,94650.26000000,508.48683000
2025-01-12 20:00:00,94650.26000000,94800.00000000,94612.00000000,94687.69000000,183.55526000
2025-01-12 21:00:00,94687.69000000,94727.28000000,94302.90000000,94352.70000000,336.21071000
2025-01-12 22:00:00,94352.70000000,94362.92000000,93800.00000000,93962.91000000,831.05211000
2025-01-12 23:00:00,93962.91000000,94563.82000000,93946.96000000,94545.06000000,724.33380000
2025-01-13 00:00:00,94545.07000000,95940.00000000,94463.32000000,95325.43000000,1259.98460000
2025-01-13 01:00:00,95325.43000000,95400.00000000,94081.38000000,94218.01000000,1000.51032000
2025-01-13 02:00:00,94218.01000000,94500.00000000,93899.99000000,94217.43000000,622.98595000
2025-01-13 03:00:00,94217.43000000,94408.17000000,93972.54000000,94269.23000000,603.07676000
2025-01-13 04:00:00,94269.23000000,94913.03000000,94202.76000000,94503.34000000,505.10760000
2025-01-13 05:00:00,94503.34000000,94543.28000000,94045.45000000,94181.37000000,415.64412000
2025-01-13 06:00:00,94181.37000000,94327.35000000,93281.00000000,93637.37000000,1071.58867000
